id,source_type,source,field_or_context,arabic_text,english_translation,treatment,translation_note
SMART-I18N-0128,frontend_public_static,frontend/src/pages/quote.tsx:374,double,هل تريد MVP أم منتج كامل؟,Do you want an MVP or a complete product?,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0129,frontend_public_static,frontend/src/pages/quote.tsx:381 | frontend/src/pages/quote.tsx:383 | frontend/src/pages/quote.tsx:424 | frontend/src/pages/quote.tsx:426 | frontend/src/pages/quote.tsx:861,double,نعم,Yes,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0130,frontend_public_static,frontend/src/pages/quote.tsx:392 | frontend/src/pages/quote.tsx:394 | frontend/src/pages/quote.tsx:435 | frontend/src/pages/quote.tsx:437 | frontend/src/pages/quote.tsx:861,double,لا,No,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0131,frontend_public_static,frontend/src/pages/quote.tsx:412,jsx,أسئلة خاصة بالموقع,Website Questions,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0132,frontend_public_static,frontend/src/pages/quote.tsx:415,double,هل الموقع تعريفي أم نظام تفاعلي؟,Is the website informational or an interactive system?,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0133,frontend_public_static,frontend/src/pages/quote.tsx:416,double,هل تحتاج مدونة أو لوحة تحكم؟,Do you need a blog or an admin dashboard?,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0134,frontend_public_static,frontend/src/pages/quote.tsx:417,double,هل تحتاج تحسين SEO؟,Do you need SEO optimization?,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0135,frontend_public_static,frontend/src/pages/quote.tsx:455,jsx,أسئلة خاصة بالأتمتة,Automation Questions,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0136,frontend_public_static,frontend/src/pages/quote.tsx:458,jsx,ما العملية التي تريد أتمتتها؟,Which process do you want to automate?,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0137,frontend_public_static,frontend/src/pages/quote.tsx:462,double,وصف مختصر...,Brief description...,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0138,frontend_public_static,frontend/src/pages/quote.tsx:467,double,هل تحتاج ربط CRM؟,Do you need CRM integration?,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0139,frontend_public_static,frontend/src/pages/quote.tsx:468,double,هل تحتاج إشعارات؟,Do you need notifications?,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0140,frontend_public_static,frontend/src/pages/quote.tsx:532,double,مراجعة الطلب,Review the Request,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0141,frontend_public_static,frontend/src/pages/quote.tsx:532,double,تحديد أفضل حل تقني,Identify the Best Technical Solution,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0142,frontend_public_static,frontend/src/pages/quote.tsx:532,double,التواصل معك,Contact You,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0143,frontend_public_static,frontend/src/pages/quote.tsx:532,double,إرسال تصوّر أولي أو تحديد اجتماع,Send an Initial Concept or Schedule a Meeting,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0144,frontend_public_static,frontend/src/pages/quote.tsx:594,jsx,نحوّل فكرتك إلى خطة واضحة,We turn your idea into a clear plan,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0145,frontend_public_static,frontend/src/pages/quote.tsx:679,double,أدخل اسمك,Enter your name,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0146,frontend_public_static,frontend/src/pages/quote.tsx:706,double,اسم الشركة,Company Name,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0147,frontend_public_static,frontend/src/pages/quote.tsx:757,jsx,اختر نوع المشروع الذي تريد بناءه.,Choose the type of project you want to build.,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0148,frontend_public_static,frontend/src/pages/quote.tsx:797,jsx,أخبرنا أكثر عن مشروعك.,Tell us more about your project.,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0149,frontend_public_static,frontend/src/pages/quote.tsx:829,double,ما الهدف الرئيسي من هذا المشروع؟,What is the main goal of this project?,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0150,frontend_public_static,frontend/src/pages/quote.tsx:876,double,أخبرنا أكثر عن مشروعك، متطلباتك، والجدول الزمني المطلوب...,"Tell us more about your project, requirements, and desired timeline...",i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0151,frontend_public_static,frontend/src/pages/quote.tsx:999,double,صباحًا,Morning,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0152,frontend_public_static,frontend/src/pages/quote.tsx:1000,double,ظهرًا,Afternoon,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0153,frontend_public_static,frontend/src/pages/quote.tsx:1001,double,مساءً,Evening,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0154,frontend_public_static,frontend/src/pages/quote.tsx:1067,double,جاري الإرسال...,Submitting...,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0155,frontend_public_static,frontend/src/pages/quote.tsx:1067,double,إرسال الطلب,Submit Request,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0156,frontend_public_static,frontend/src/pages/quote.tsx:1086,jsx,الاسم:,Name:,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0157,frontend_public_static,frontend/src/pages/quote.tsx:1094,jsx,الشركة:,Company:,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0158,frontend_public_static,frontend/src/pages/quote.tsx:1102,jsx,نوع المشروع:,Project Type:,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0159,frontend_public_static,frontend/src/pages/quote.tsx:1110,jsx,مرحلة المشروع:,Project Stage:,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0160,frontend_public_static,frontend/src/pages/quote.tsx:1119,jsx,حجم الشركة:,Company Size:,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0161,frontend_public_static,frontend/src/pages/quote.tsx:1128,jsx,الميزانية:,Budget:,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0162,frontend_public_static,frontend/src/pages/quote.tsx:1137,jsx,المدة:,Timeline:,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0163,frontend_public_static,frontend/src/pages/quote.tsx:1146,jsx,التواصل:,Contact:,i18n-public-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0164,frontend_legacy_static_data,frontend/src/data/allProjects.ts:5,double,منصة الوفرة التعليمية,Al-Wafrah Education Platform,verify-unused-then-remove-or-localize,"Legacy/static dataset; verify usage. Remove if unused, otherwise move to locale/CMS."
SMART-I18N-0165,frontend_legacy_static_data,frontend/src/data/allProjects.ts:6 | frontend/src/data/allProjects.ts:37 | frontend/src/data/allProjects.ts:59 | frontend/src/data/allProjects.ts:81 | frontend/src/data/projects-data.ts:19 | frontend/src/data/projects-data.ts:32 | frontend/src/data/projects-data.ts:44 | frontend/src/data/projects-data.ts:57,double,نشط,Active,verify-unused-then-remove-or-localize,"Legacy/static dataset; verify usage. Remove if unused, otherwise move to locale/CMS."
SMART-I18N-0166,frontend_legacy_static_data,frontend/src/data/allProjects.ts:7,double,منصة تعليمية متكاملة,Integrated Educational Platform,verify-unused-then-remove-or-localize,"Legacy/static dataset; verify usage. Remove if unused, otherwise move to locale/CMS."
