id,source_type,source,field_or_context,arabic_text,english_translation,treatment,translation_note
SMART-I18N-0630,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:238,jsx,يفضل ألا يتجاوز المقتطف 160 حرفاً.,It is recommended to keep the excerpt under 160 characters.,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0631,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:240,double,نقاط الملخص,Summary Points,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0632,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:240,double,أضف نقطة واضغط Enter,Add a point and press Enter,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0633,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:245,jsx,محتوى المقال *,Article Content *,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0634,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:247,double,ابدأ كتابة المقال...,Start writing the article...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0635,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:259,double,نوع المحتوى,Content Type,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0636,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:261 | frontend/src/admin/pages/blog/BlogList.tsx:171,jsx,مقال,Article,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0637,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:262,jsx,دليل عملي,Practical Guide,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0638,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:263 | frontend/src/admin/pages/blog/BlogList.tsx:173 | frontend/src/admin/components/shared/RichTextEditor.tsx:87,jsx | double,دراسة حالة,Case Study,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0639,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:264,jsx,رؤية تقنية,Technical Insight,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0640,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:265 | frontend/src/admin/pages/blog/BlogList.tsx:175,jsx,خبر,News,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0641,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:269,double,الوسوم,Tags,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0642,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:269,double,أضف وسم واضغط Enter,Add a tag and press Enter,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0643,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:279,double,Alt لصورة الغلاف,Cover Image Alt Text,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0644,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:281,double,اسم الكاتب,Author Name,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0645,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:282,double,دور الكاتب,Author Role,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0646,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:283,double,صورة الكاتب,Author Image,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0647,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:291,jsx,إعدادات SEO المتقدمة,Advanced SEO Settings,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0648,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:298,double,أضف كلمة واضغط Enter,Add a keyword and press Enter,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0649,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:311,double,عنوان المقال,Article Title,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0650,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:311,double,وصف مختصر يظهر في نتائج البحث.,A short description shown in search results.,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0651,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:318,jsx,CTA ومعاينة المقال,Article CTA and Preview,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0652,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:336,jsx,إعدادات النشر,Publishing Settings,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0653,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:338 | frontend/src/admin/pages/blog/BlogList.tsx:88 | frontend/src/admin/pages/blog/BlogList.tsx:165,double | jsx,منشور,Published,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0654,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:340,double,اختيار التحرير,Editor’s Pick,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0655,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:341,double,السماح بالأرشفة,Allow Indexing,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0656,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:355,double,تحديث المقال,Update Article,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0657,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:355,double,نشر المقال,Publish Article,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0658,frontend_admin_static,frontend/src/admin/pages/blog/BlogForm.tsx:355,double,حفظ كمسودة,Save as Draft,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0659,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:43,double,تم حذف المقال بنجاح,Article deleted successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0660,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:46,double,فشل حذف المقال,Failed to delete article,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0661,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:52,double,المقال,Article,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0662,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:90 | frontend/src/admin/pages/blog/BlogList.tsx:166,jsx,مسودة,Draft,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0663,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:103,double,القراءة,Reading Time,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0664,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:107,jsx,{blog.readingTime || 3} د,{blog.readingTime || 3} min,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0665,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:113,double,المشاهدات,Views,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0666,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:123 | frontend/src/admin/pages/leads/LeadsList.tsx:329,double,التاريخ,Date,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0667,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:155,double,فشل تحميل المقالات,Failed to load articles,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0668,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:159 | frontend/src/admin/components/layout/Breadcrumb.tsx:7 | frontend/src/admin/components/layout/Sidebar.tsx:35,double,المدونة,Blog,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0669,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:159,double,إدارة المقالات، المسودات، التصنيفات، والظهور التسويقي.,"Manage articles, drafts, categories, and promotional visibility.",i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0670,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:159,double,كتابة مقال,Write Article,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0671,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:162,double,بحث في المقالات...,Search articles...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0672,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:164,jsx,كل الحالات,All Statuses,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0673,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:170,jsx,كل الأنواع,All Types,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0674,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:172,jsx,دليل,Guide,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0675,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:174,jsx,رؤية,Insight,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0676,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:178,jsx,كل المقالات,All Articles,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0677,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:180,jsx,غير مميز,Not Featured,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0678,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:184,double,لا توجد مقالات,No Articles Found,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0679,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:189,double,حذف المقال,Delete Article,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0680,frontend_admin_static,frontend/src/admin/pages/blog/BlogList.tsx:190,double,هل أنت متأكد من حذف هذا المقال؟ لا يمكن التراجع عن هذا الإجراء.,Are you sure you want to delete this article? This action cannot be undone.,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
